annotator_id,image_A,image_B,similarity,timestamp
annotator_14,Diana Frances Spencer_003,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_14,Asuka Saito_001,Đồng Lệ Á_001,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Claudia_001,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_14,Alexandra Daddario_004,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_14,Anna Chipovskaya_000,Hirose Suzu_004,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Ji Won_004,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_14,Lee Ju Eun_004,Phương Lôi_001,1.00,2026-06-22T00:00:00Z
annotator_14,Lý Thấm_002,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_14,Trương Mẫn_001,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Ji Won_004,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_14,Aragaki Yuko_001,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_14,Trần Đức Dung_004,Winona Ryder_002,1.00,2026-06-22T00:00:00Z
annotator_14,Asuka Saito_001,Blake Lively_003,1.00,2026-06-22T00:00:00Z
annotator_14,Blake Lively_003,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_14,Blake Lively_003,Dương Mịch_000,1.00,2026-06-22T00:00:00Z
annotator_14,Grace Kelly_000,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_14,Aragaki Yuko_001,Lý Thấm_002,1.00,2026-06-22T00:00:00Z
annotator_14,Lynne Frederick_000,Nakama Yukie_004,1.00,2026-06-22T00:00:00Z
annotator_14,Blake Lively_003,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_14,Lưu Hạo Tồn_004,Vương Tổ Hiền_000,1.00,2026-06-22T00:00:00Z
annotator_14,Chu Lâm_000,Natsukawa Yui_003,1.00,2026-06-22T00:00:00Z
annotator_14,Natsukawa Yui_003,Vạn Thiến_001,1.00,2026-06-22T00:00:00Z
annotator_14,Hashimoto Kana_000,Kudo Mio_004,1.00,2026-06-22T00:00:00Z
annotator_14,Deva Cassel_001,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_14,Quan Hiểu Đồng_003,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_14,Lee Ju Eun_004,Song Hye-kyo_002,1.00,2026-06-22T00:00:00Z
annotator_14,Phương Lôi_001,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
annotator_14,Lý Thấm_002,Trần Đức Dung_004,1.00,2026-06-22T00:00:00Z
annotator_14,Aoi Yu_002,Lynne Frederick_000,1.00,2026-06-22T00:00:00Z
annotator_14,Jang Won-young_004,Lily Collins_000,1.00,2026-06-22T00:00:00Z
annotator_14,Song Hye-kyo_002,Yui Asakura_003,1.00,2026-06-22T00:00:00Z
annotator_14,Diệp Toàn Chân_001,Quan Hiểu Đồng_003,1.00,2026-06-22T00:00:00Z
annotator_14,Dương Mịch_000,Phạm Băng Băng_000,1.00,2026-06-22T00:00:00Z
annotator_14,Nakama Yukie_004,Tina Tamshiro_001,1.00,2026-06-22T00:00:00Z
annotator_14,Dương Mịch_000,Lưu Diệp Phi_002,1.00,2026-06-22T00:00:00Z
annotator_14,Deva Cassel_001,Jang Won-young_004,1.00,2026-06-22T00:00:00Z
annotator_14,Aragaki Yuko_001,Diana Frances Spencer_003,1.00,2026-06-22T00:00:00Z
annotator_14,Dương Mịch_000,Tưởng Hân_001,1.00,2026-06-22T00:00:00Z
annotator_14,Deva Cassel_001,Wakana Matsumoto_000,1.00,2026-06-22T00:00:00Z
annotator_14,Kim Ji Won_004,Kudo Mio_004,1.00,2026-06-22T00:00:00Z
annotator_14,Anya Taylor Joy_002,Trương Mẫn_001,1.00,2026-06-22T00:00:00Z
annotator_14,Lee Ju Eun_004,Tưởng Cần Cần_002,1.00,2026-06-22T00:00:00Z
